date,gwdepth_ft
2026-01-27 08:15:00+00:00,98.4
2026-01-27 08:00:00+00:00,98.38
2026-01-27 07:45:00+00:00,98.35
2026-01-27 07:30:00+00:00,98.32
2026-01-27 07:15:00+00:00,98.29
2026-01-27 07:00:00+00:00,98.26
2026-01-27 06:45:00+00:00,98.23
2026-01-27 06:30:00+00:00,98.2
2026-01-27 06:15:00+00:00,98.17
2026-01-27 06:00:00+00:00,98.14
2026-01-27 05:45:00+00:00,98.11
2026-01-27 05:30:00+00:00,98.08
2026-01-27 05:15:00+00:00,98.05
2026-01-27 05:00:00+00:00,98.02
2026-01-27 04:45:00+00:00,97.99
2026-01-27 04:30:00+00:00,97.96
2026-01-27 04:15:00+00:00,97.93
2026-01-27 04:00:00+00:00,97.9
2026-01-27 03:45:00+00:00,97.87
2026-01-27 03:30:00+00:00,97.83
2026-01-27 03:15:00+00:00,97.8
2026-01-27 03:00:00+00:00,97.77
2026-01-27 02:45:00+00:00,97.74
2026-01-27 02:30:00+00:00,97.71
2026-01-27 02:15:00+00:00,97.68
2026-01-27 02:00:00+00:00,97.65
2026-01-27 01:45:00+00:00,97.61
2026-01-27 01:30:00+00:00,97.58
2026-01-27 01:15:00+00:00,97.55
2026-01-27 01:00:00+00:00,97.52
2026-01-27 00:45:00+00:00,97.49
2026-01-27 00:30:00+00:00,97.46
2026-01-27 00:15:00+00:00,97.43
2026-01-27 00:00:00+00:00,97.4
2026-01-26 23:45:00+00:00,97.36
2026-01-26 23:30:00+00:00,97.33
2026-01-26 23:15:00+00:00,97.3
2026-01-26 23:00:00+00:00,97.27
2026-01-26 22:45:00+00:00,97.24
2026-01-26 22:30:00+00:00,97.21
2026-01-26 22:15:00+00:00,97.18
2026-01-26 22:00:00+00:00,97.16
2026-01-26 21:45:00+00:00,97.13
2026-01-26 21:30:00+00:00,97.1
2026-01-26 21:15:00+00:00,97.07
2026-01-26 21:00:00+00:00,97.05
2026-01-26 20:45:00+00:00,97.02
2026-01-26 20:30:00+00:00,97
2026-01-26 20:15:00+00:00,96.97
2026-01-26 20:00:00+00:00,96.95
2026-01-26 19:45:00+00:00,96.93
2026-01-26 19:30:00+00:00,96.91
2026-01-26 19:15:00+00:00,96.89
2026-01-26 19:00:00+00:00,96.87
2026-01-26 18:45:00+00:00,96.86
2026-01-26 18:30:00+00:00,96.84
2026-01-26 18:15:00+00:00,96.83
2026-01-26 18:00:00+00:00,96.81
2026-01-26 17:45:00+00:00,96.8
2026-01-26 17:30:00+00:00,96.79
2026-01-26 17:15:00+00:00,96.78
2026-01-26 17:00:00+00:00,96.77
2026-01-26 16:45:00+00:00,96.77
2026-01-26 16:30:00+00:00,96.76
2026-01-26 16:15:00+00:00,96.76
2026-01-26 16:00:00+00:00,96.75
2026-01-26 15:45:00+00:00,96.75
2026-01-26 15:30:00+00:00,96.74
2026-01-26 15:15:00+00:00,96.74
2026-01-26 15:00:00+00:00,96.74
2026-01-26 14:45:00+00:00,96.74
2026-01-26 14:30:00+00:00,96.74
2026-01-26 14:15:00+00:00,96.74
2026-01-26 14:00:00+00:00,96.74
2026-01-26 13:45:00+00:00,96.75
2026-01-26 13:30:00+00:00,96.75
2026-01-26 13:15:00+00:00,96.76
2026-01-26 13:00:00+00:00,96.76
2026-01-26 12:45:00+00:00,96.78
2026-01-26 12:30:00+00:00,96.79
2026-01-26 12:15:00+00:00,96.8
2026-01-26 12:00:00+00:00,96.81
2026-01-26 11:45:00+00:00,96.83
2026-01-26 11:30:00+00:00,96.84
2026-01-26 11:15:00+00:00,96.86
2026-01-26 11:00:00+00:00,96.88
2026-01-26 10:45:00+00:00,96.9
2026-01-26 10:30:00+00:00,96.92
2026-01-26 10:15:00+00:00,96.95
2026-01-26 10:00:00+00:00,96.97
2026-01-26 09:45:00+00:00,97
2026-01-26 09:30:00+00:00,97.03
2026-01-26 09:15:00+00:00,97.06
2026-01-26 09:00:00+00:00,97.1
2026-01-26 08:45:00+00:00,97.13
2026-01-26 08:30:00+00:00,97.16
2026-01-26 08:15:00+00:00,97.2
2026-01-26 08:00:00+00:00,97.24
2026-01-26 07:45:00+00:00,97.28
2026-01-26 07:30:00+00:00,97.32
2026-01-26 07:15:00+00:00,97.36
2026-01-26 07:00:00+00:00,97.4
2026-01-26 06:45:00+00:00,97.45
2026-01-26 06:30:00+00:00,97.5
2026-01-26 06:15:00+00:00,97.55
2026-01-26 06:00:00+00:00,97.59
2026-01-26 05:45:00+00:00,97.65
2026-01-26 05:30:00+00:00,97.69
2026-01-26 05:15:00+00:00,97.74
2026-01-26 05:00:00+00:00,97.79
2026-01-26 04:45:00+00:00,97.84
2026-01-26 04:30:00+00:00,97.89
2026-01-26 04:15:00+00:00,97.94
2026-01-26 04:00:00+00:00,97.99
2026-01-26 03:45:00+00:00,98.04
2026-01-26 03:30:00+00:00,98.1
2026-01-26 03:15:00+00:00,98.15
2026-01-26 03:00:00+00:00,98.21
2026-01-26 02:45:00+00:00,98.26
2026-01-26 02:30:00+00:00,98.31
2026-01-26 02:15:00+00:00,98.37
2026-01-26 02:00:00+00:00,98.43
2026-01-26 01:45:00+00:00,98.49
2026-01-26 01:30:00+00:00,98.55
2026-01-26 01:15:00+00:00,98.61
2026-01-26 01:00:00+00:00,98.66
2026-01-26 00:45:00+00:00,98.72
2026-01-26 00:30:00+00:00,98.78
2026-01-26 00:15:00+00:00,98.83
2026-01-26 00:00:00+00:00,98.89
2026-01-25 23:45:00+00:00,98.95
2026-01-25 23:30:00+00:00,99.01
2026-01-25 23:15:00+00:00,99.07
2026-01-25 23:00:00+00:00,99.12
2026-01-25 22:45:00+00:00,99.18
2026-01-25 22:30:00+00:00,99.23
2026-01-25 22:15:00+00:00,99.29
2026-01-25 22:00:00+00:00,99.35
2026-01-25 21:45:00+00:00,99.41
2026-01-25 21:30:00+00:00,99.47
2026-01-25 21:15:00+00:00,99.53
2026-01-25 21:00:00+00:00,99.59
2026-01-25 20:45:00+00:00,99.65
2026-01-25 20:30:00+00:00,99.71
2026-01-25 20:15:00+00:00,99.77
2026-01-25 20:00:00+00:00,99.83
2026-01-25 19:45:00+00:00,99.89
2026-01-25 19:30:00+00:00,99.95
2026-01-25 19:15:00+00:00,100.01
2026-01-25 19:00:00+00:00,100.08
2026-01-25 18:45:00+00:00,100.14
2026-01-25 18:30:00+00:00,100.21
2026-01-25 18:15:00+00:00,100.27
2026-01-25 18:00:00+00:00,100.34
2026-01-25 17:45:00+00:00,100.4
2026-01-25 17:30:00+00:00,100.47
2026-01-25 17:15:00+00:00,100.54
2026-01-25 17:00:00+00:00,100.61
2026-01-25 16:45:00+00:00,100.68
2026-01-25 16:30:00+00:00,100.75
2026-01-25 16:15:00+00:00,100.82
2026-01-25 16:00:00+00:00,100.89
2026-01-25 15:45:00+00:00,100.96
2026-01-25 15:30:00+00:00,101.03
2026-01-25 15:15:00+00:00,101.1
2026-01-25 15:00:00+00:00,101.17
2026-01-25 14:45:00+00:00,101.24
2026-01-25 14:30:00+00:00,101.31
2026-01-25 14:15:00+00:00,101.38
2026-01-25 14:00:00+00:00,101.45
2026-01-25 13:45:00+00:00,101.52
2026-01-25 13:30:00+00:00,101.59
2026-01-25 13:15:00+00:00,101.66
2026-01-25 13:00:00+00:00,101.73
2026-01-25 12:45:00+00:00,101.8
2026-01-25 12:30:00+00:00,101.87
2026-01-25 12:15:00+00:00,101.95
2026-01-25 12:00:00+00:00,102.02
2026-01-25 11:45:00+00:00,102.09
2026-01-25 11:30:00+00:00,102.16
2026-01-25 11:15:00+00:00,102.23
2026-01-25 11:00:00+00:00,102.3
2026-01-25 10:45:00+00:00,102.37
2026-01-25 10:30:00+00:00,102.45
2026-01-25 10:15:00+00:00,102.52
2026-01-25 10:00:00+00:00,102.59
2026-01-25 09:45:00+00:00,102.66
2026-01-25 09:30:00+00:00,102.74
2026-01-25 09:15:00+00:00,102.81
2026-01-25 09:00:00+00:00,102.88
2026-01-25 08:45:00+00:00,102.96
2026-01-25 08:30:00+00:00,103.03
2026-01-25 08:15:00+00:00,103.11
2026-01-25 08:00:00+00:00,103.18
2026-01-25 07:45:00+00:00,103.26
2026-01-25 07:30:00+00:00,103.33
2026-01-25 07:15:00+00:00,103.4
2026-01-25 07:00:00+00:00,103.47
2026-01-25 06:45:00+00:00,103.54
2026-01-25 06:30:00+00:00,103.62
2026-01-25 06:15:00+00:00,103.69
2026-01-25 06:00:00+00:00,103.76
2026-01-25 05:45:00+00:00,103.83
2026-01-25 05:30:00+00:00,103.91
2026-01-25 05:15:00+00:00,103.98
2026-01-25 05:00:00+00:00,104.05
2026-01-25 04:45:00+00:00,104.12
2026-01-25 04:30:00+00:00,104.19
2026-01-25 04:15:00+00:00,104.26
2026-01-25 04:00:00+00:00,104.33
2026-01-25 03:45:00+00:00,104.4
2026-01-25 03:30:00+00:00,104.47
2026-01-25 03:15:00+00:00,104.53
2026-01-25 03:00:00+00:00,104.6
2026-01-25 02:45:00+00:00,104.66
2026-01-25 02:30:00+00:00,104.72
2026-01-25 02:15:00+00:00,104.79
2026-01-25 02:00:00+00:00,104.85
2026-01-25 01:45:00+00:00,104.91
2026-01-25 01:30:00+00:00,104.97
2026-01-25 01:15:00+00:00,105.02
2026-01-25 01:00:00+00:00,105.08
2026-01-25 00:45:00+00:00,105.14
2026-01-25 00:30:00+00:00,105.19
2026-01-25 00:15:00+00:00,105.24
2026-01-25 00:00:00+00:00,105.29
2026-01-24 23:45:00+00:00,105.34
2026-01-24 23:30:00+00:00,105.38
2026-01-24 23:15:00+00:00,105.42
2026-01-24 23:00:00+00:00,105.47
2026-01-24 22:45:00+00:00,105.5
2026-01-24 22:30:00+00:00,105.54
2026-01-24 22:15:00+00:00,105.57
2026-01-24 22:00:00+00:00,105.6
2026-01-24 21:45:00+00:00,105.63
2026-01-24 21:30:00+00:00,105.65
2026-01-24 21:15:00+00:00,105.68
2026-01-24 21:00:00+00:00,105.69
2026-01-24 20:45:00+00:00,105.7
2026-01-24 20:30:00+00:00,105.71
2026-01-24 20:15:00+00:00,105.71
2026-01-24 20:00:00+00:00,105.72
2026-01-24 19:45:00+00:00,105.72
2026-01-24 19:30:00+00:00,105.72
2026-01-24 19:15:00+00:00,105.72
2026-01-24 19:00:00+00:00,105.72
2026-01-24 18:45:00+00:00,105.72
2026-01-24 18:30:00+00:00,105.72
2026-01-24 18:15:00+00:00,105.72
2026-01-24 18:00:00+00:00,105.72
2026-01-24 17:45:00+00:00,105.72
2026-01-24 17:30:00+00:00,105.72
2026-01-24 17:15:00+00:00,105.72
2026-01-24 17:00:00+00:00,105.72
2026-01-24 16:45:00+00:00,105.72
2026-01-24 16:30:00+00:00,105.71
2026-01-24 16:15:00+00:00,105.71
2026-01-24 16:00:00+00:00,105.71
2026-01-24 15:45:00+00:00,105.7
2026-01-24 15:30:00+00:00,105.7
2026-01-24 15:15:00+00:00,105.69
2026-01-24 15:00:00+00:00,105.69
2026-01-24 14:45:00+00:00,105.68
2026-01-24 14:30:00+00:00,105.67
2026-01-24 14:15:00+00:00,105.67
2026-01-24 14:00:00+00:00,105.66
2026-01-24 13:45:00+00:00,105.65
2026-01-24 13:30:00+00:00,105.65
2026-01-24 13:15:00+00:00,105.64
2026-01-24 13:00:00+00:00,105.63
2026-01-24 12:45:00+00:00,105.63
2026-01-24 12:30:00+00:00,105.62
2026-01-24 12:15:00+00:00,105.61
2026-01-24 12:00:00+00:00,105.61
2026-01-24 11:45:00+00:00,105.6
2026-01-24 11:30:00+00:00,105.59
2026-01-24 11:15:00+00:00,105.58
2026-01-24 11:00:00+00:00,105.58
2026-01-24 10:45:00+00:00,105.57
2026-01-24 10:30:00+00:00,105.56
2026-01-24 10:15:00+00:00,105.56
2026-01-24 10:00:00+00:00,105.55
2026-01-24 09:45:00+00:00,105.54
2026-01-24 09:30:00+00:00,105.53
2026-01-24 09:15:00+00:00,105.53
2026-01-24 09:00:00+00:00,105.52
2026-01-24 08:45:00+00:00,105.51
2026-01-24 08:30:00+00:00,105.5
2026-01-24 08:15:00+00:00,105.5
2026-01-24 08:00:00+00:00,105.49
2026-01-24 07:45:00+00:00,105.48
2026-01-24 07:30:00+00:00,105.47
2026-01-24 07:15:00+00:00,105.47
2026-01-24 07:00:00+00:00,105.46
2026-01-24 06:45:00+00:00,105.45
2026-01-24 06:30:00+00:00,105.44
2026-01-24 06:15:00+00:00,105.43
2026-01-24 06:00:00+00:00,105.43
2026-01-24 05:45:00+00:00,105.42
2026-01-24 05:30:00+00:00,105.41
2026-01-24 05:15:00+00:00,105.4
2026-01-24 05:00:00+00:00,105.39
2026-01-24 04:45:00+00:00,105.39
2026-01-24 04:30:00+00:00,105.38
2026-01-24 04:15:00+00:00,105.37
2026-01-24 04:00:00+00:00,105.36
2026-01-24 03:45:00+00:00,105.35
2026-01-24 03:30:00+00:00,105.35
2026-01-24 03:15:00+00:00,105.34
2026-01-24 03:00:00+00:00,105.33
2026-01-24 02:45:00+00:00,105.33
2026-01-24 02:30:00+00:00,105.32
2026-01-24 02:15:00+00:00,105.31
2026-01-24 02:00:00+00:00,105.3
2026-01-24 01:45:00+00:00,105.3
2026-01-24 01:30:00+00:00,105.29
2026-01-24 01:15:00+00:00,105.28
2026-01-24 01:00:00+00:00,105.28
2026-01-24 00:45:00+00:00,105.27
2026-01-24 00:30:00+00:00,105.26
2026-01-24 00:15:00+00:00,105.26
2026-01-24 00:00:00+00:00,105.25
2026-01-23 23:45:00+00:00,105.25
2026-01-23 23:30:00+00:00,105.24
2026-01-23 23:15:00+00:00,105.23
2026-01-23 23:00:00+00:00,105.22
2026-01-23 22:45:00+00:00,105.22
2026-01-23 22:30:00+00:00,105.21
2026-01-23 22:15:00+00:00,105.21
2026-01-23 22:00:00+00:00,105.2
2026-01-23 21:45:00+00:00,105.19
2026-01-23 21:30:00+00:00,105.19
2026-01-23 21:15:00+00:00,105.18
2026-01-23 21:00:00+00:00,105.17
2026-01-23 20:45:00+00:00,105.17
2026-01-23 20:30:00+00:00,105.16
2026-01-23 20:15:00+00:00,105.15
2026-01-23 20:00:00+00:00,105.15
2026-01-23 19:45:00+00:00,105.14
2026-01-23 19:30:00+00:00,105.14
2026-01-23 19:15:00+00:00,105.13
2026-01-23 19:00:00+00:00,105.12
2026-01-23 18:45:00+00:00,105.12
2026-01-23 18:30:00+00:00,105.11
2026-01-23 18:15:00+00:00,105.1
2026-01-23 18:00:00+00:00,105.1
2026-01-23 17:45:00+00:00,105.09
2026-01-23 17:30:00+00:00,105.08
2026-01-23 17:15:00+00:00,105.08
2026-01-23 17:00:00+00:00,105.07
2026-01-23 16:45:00+00:00,105.07
2026-01-23 16:30:00+00:00,105.06
2026-01-23 16:15:00+00:00,105.05
2026-01-23 16:00:00+00:00,105.05
2026-01-23 15:45:00+00:00,105.04
2026-01-23 15:30:00+00:00,105.03
2026-01-23 15:15:00+00:00,105.02
2026-01-23 15:00:00+00:00,105.02
2026-01-23 14:45:00+00:00,105.01
2026-01-23 14:30:00+00:00,105
2026-01-23 14:15:00+00:00,104.99
2026-01-23 14:00:00+00:00,104.99
2026-01-23 13:45:00+00:00,104.98
2026-01-23 13:30:00+00:00,104.97
2026-01-23 13:15:00+00:00,104.97
2026-01-23 13:00:00+00:00,104.96
2026-01-23 12:45:00+00:00,104.95
2026-01-23 12:30:00+00:00,104.94
2026-01-23 12:15:00+00:00,104.94
2026-01-23 12:00:00+00:00,104.93
2026-01-23 11:45:00+00:00,104.92
2026-01-23 11:30:00+00:00,104.92
2026-01-23 11:15:00+00:00,104.91
2026-01-23 11:00:00+00:00,104.9
2026-01-23 10:45:00+00:00,104.89
2026-01-23 10:30:00+00:00,104.89
2026-01-23 10:15:00+00:00,104.88
2026-01-23 10:00:00+00:00,104.87
2026-01-23 09:45:00+00:00,104.87
2026-01-23 09:30:00+00:00,104.86
2026-01-23 09:15:00+00:00,104.85
2026-01-23 09:00:00+00:00,104.84
2026-01-23 08:45:00+00:00,104.84
2026-01-23 08:30:00+00:00,104.83
2026-01-23 08:15:00+00:00,104.82
2026-01-23 08:00:00+00:00,104.81
2026-01-23 07:45:00+00:00,104.81
2026-01-23 07:30:00+00:00,104.8
2026-01-23 07:15:00+00:00,104.79
2026-01-23 07:00:00+00:00,104.78
2026-01-23 06:45:00+00:00,104.77
2026-01-23 06:30:00+00:00,104.77
2026-01-23 06:15:00+00:00,104.76
2026-01-23 06:00:00+00:00,104.75
2026-01-23 05:45:00+00:00,104.74
2026-01-23 05:30:00+00:00,104.74
2026-01-23 05:15:00+00:00,104.73
2026-01-23 05:00:00+00:00,104.72
2026-01-23 04:45:00+00:00,104.71
2026-01-23 04:30:00+00:00,104.7
2026-01-23 04:15:00+00:00,104.69
2026-01-23 04:00:00+00:00,104.69
2026-01-23 03:45:00+00:00,104.68
2026-01-23 03:30:00+00:00,104.67
2026-01-23 03:15:00+00:00,104.66
2026-01-23 03:00:00+00:00,104.65
2026-01-23 02:45:00+00:00,104.65
2026-01-23 02:30:00+00:00,104.64
2026-01-23 02:15:00+00:00,104.63
2026-01-23 02:00:00+00:00,104.62
2026-01-23 01:45:00+00:00,104.62
2026-01-23 01:30:00+00:00,104.61
2026-01-23 01:15:00+00:00,104.6
2026-01-23 01:00:00+00:00,104.59
2026-01-23 00:45:00+00:00,104.58
2026-01-23 00:30:00+00:00,104.58
2026-01-23 00:15:00+00:00,104.57
2026-01-23 00:00:00+00:00,104.56
2026-01-22 23:45:00+00:00,104.55
2026-01-22 23:30:00+00:00,104.55
2026-01-22 23:15:00+00:00,104.54
2026-01-22 23:00:00+00:00,104.53
2026-01-22 22:45:00+00:00,104.52
2026-01-22 22:30:00+00:00,104.51
2026-01-22 22:15:00+00:00,104.51
2026-01-22 22:00:00+00:00,104.5
2026-01-22 21:45:00+00:00,104.49
2026-01-22 21:30:00+00:00,104.48
2026-01-22 21:15:00+00:00,104.47
2026-01-22 21:00:00+00:00,104.46
2026-01-22 20:45:00+00:00,104.46
2026-01-22 20:30:00+00:00,104.45
2026-01-22 20:15:00+00:00,104.44
2026-01-22 20:00:00+00:00,104.43
2026-01-22 19:45:00+00:00,104.43
2026-01-22 19:30:00+00:00,104.42
2026-01-22 19:15:00+00:00,104.41
2026-01-22 19:00:00+00:00,104.4
2026-01-22 18:45:00+00:00,104.4
2026-01-22 18:30:00+00:00,104.39
2026-01-22 18:15:00+00:00,104.38
2026-01-22 18:00:00+00:00,104.37
2026-01-22 17:45:00+00:00,104.37
2026-01-22 17:30:00+00:00,104.36
2026-01-22 17:15:00+00:00,104.35
2026-01-22 17:00:00+00:00,104.34
2026-01-22 16:45:00+00:00,104.33
2026-01-22 16:30:00+00:00,104.33
2026-01-22 16:15:00+00:00,104.32
2026-01-22 16:00:00+00:00,104.31
2026-01-22 15:45:00+00:00,104.3
2026-01-22 15:30:00+00:00,104.3
2026-01-22 15:15:00+00:00,104.29
2026-01-22 15:00:00+00:00,104.28
2026-01-22 14:45:00+00:00,104.27
2026-01-22 14:30:00+00:00,104.26
2026-01-22 14:15:00+00:00,104.26
2026-01-22 14:00:00+00:00,104.25
2026-01-22 13:45:00+00:00,104.24
2026-01-22 13:30:00+00:00,104.23
2026-01-22 13:15:00+00:00,104.22
2026-01-22 13:00:00+00:00,104.22
2026-01-22 12:45:00+00:00,104.21
2026-01-22 12:30:00+00:00,104.2
2026-01-22 12:15:00+00:00,104.19
2026-01-22 12:00:00+00:00,104.19
2026-01-22 11:45:00+00:00,104.18
2026-01-22 11:30:00+00:00,104.17
2026-01-22 11:15:00+00:00,104.16
2026-01-22 11:00:00+00:00,104.16
2026-01-22 10:45:00+00:00,104.15
2026-01-22 10:30:00+00:00,104.14
2026-01-22 10:15:00+00:00,104.13
2026-01-22 10:00:00+00:00,104.12
2026-01-22 09:45:00+00:00,104.12
2026-01-22 09:30:00+00:00,104.11
2026-01-22 09:15:00+00:00,104.1
2026-01-22 09:00:00+00:00,104.1
2026-01-22 08:45:00+00:00,104.09
2026-01-22 08:30:00+00:00,104.08
2026-01-22 08:15:00+00:00,104.07
2026-01-22 08:00:00+00:00,104.06
2026-01-22 07:45:00+00:00,104.06
2026-01-22 07:30:00+00:00,104.05
2026-01-22 07:15:00+00:00,104.04
2026-01-22 07:00:00+00:00,104.03
2026-01-22 06:45:00+00:00,104.02
2026-01-22 06:30:00+00:00,104.01
2026-01-22 06:15:00+00:00,104.01
2026-01-22 06:00:00+00:00,104
2026-01-22 05:45:00+00:00,103.99
2026-01-22 05:30:00+00:00,103.98
2026-01-22 05:15:00+00:00,103.97
2026-01-22 05:00:00+00:00,103.96
2026-01-22 04:45:00+00:00,103.96
2026-01-22 04:30:00+00:00,103.95
2026-01-22 04:15:00+00:00,103.94
2026-01-22 04:00:00+00:00,103.93
2026-01-22 03:45:00+00:00,103.92
2026-01-22 03:30:00+00:00,103.91
2026-01-22 03:15:00+00:00,103.91
2026-01-22 03:00:00+00:00,103.9
2026-01-22 02:45:00+00:00,103.89
2026-01-22 02:30:00+00:00,103.88
2026-01-22 02:15:00+00:00,103.87
2026-01-22 02:00:00+00:00,103.86
2026-01-22 01:45:00+00:00,103.86
2026-01-22 01:30:00+00:00,103.85
2026-01-22 01:15:00+00:00,103.84
2026-01-22 01:00:00+00:00,103.83
2026-01-22 00:45:00+00:00,103.82
2026-01-22 00:30:00+00:00,103.81
2026-01-22 00:15:00+00:00,103.81
2026-01-22 00:00:00+00:00,103.8
2026-01-21 23:45:00+00:00,103.79
2026-01-21 23:30:00+00:00,103.78
2026-01-21 23:15:00+00:00,103.78
2026-01-21 23:00:00+00:00,103.77
2026-01-21 22:45:00+00:00,103.76
2026-01-21 22:30:00+00:00,103.75
2026-01-21 22:15:00+00:00,103.74
2026-01-21 22:00:00+00:00,103.74
2026-01-21 21:45:00+00:00,103.73
2026-01-21 21:30:00+00:00,103.72
2026-01-21 21:15:00+00:00,103.72
2026-01-21 21:00:00+00:00,103.71
2026-01-21 20:45:00+00:00,103.7
2026-01-21 20:30:00+00:00,103.69
2026-01-21 20:15:00+00:00,103.69
2026-01-21 20:00:00+00:00,103.68
2026-01-21 19:45:00+00:00,103.67
2026-01-21 19:30:00+00:00,103.66
2026-01-21 19:15:00+00:00,103.65
2026-01-21 19:00:00+00:00,103.65
2026-01-21 18:45:00+00:00,103.64
2026-01-21 18:30:00+00:00,103.63
2026-01-21 18:15:00+00:00,103.62
2026-01-21 18:00:00+00:00,103.62
2026-01-21 17:45:00+00:00,103.61
2026-01-21 17:30:00+00:00,103.6
2026-01-21 17:15:00+00:00,103.59
2026-01-21 17:00:00+00:00,103.58
2026-01-21 16:45:00+00:00,103.57
2026-01-21 16:30:00+00:00,103.56
2026-01-21 16:15:00+00:00,103.55
2026-01-21 16:00:00+00:00,103.54
2026-01-21 15:45:00+00:00,103.54
2026-01-21 15:30:00+00:00,103.53
2026-01-21 15:15:00+00:00,103.52
2026-01-21 15:00:00+00:00,103.51
2026-01-21 14:45:00+00:00,103.5
2026-01-21 14:30:00+00:00,103.49
2026-01-21 14:15:00+00:00,103.48
2026-01-21 14:00:00+00:00,103.47
2026-01-21 13:45:00+00:00,103.46
2026-01-21 13:30:00+00:00,103.45
2026-01-21 13:15:00+00:00,103.44
2026-01-21 13:00:00+00:00,103.44
2026-01-21 12:45:00+00:00,103.43
2026-01-21 12:30:00+00:00,103.42
2026-01-21 12:15:00+00:00,103.41
2026-01-21 12:00:00+00:00,103.4
2026-01-21 11:45:00+00:00,103.39
2026-01-21 11:30:00+00:00,103.38
2026-01-21 11:15:00+00:00,103.37
2026-01-21 11:00:00+00:00,103.36
2026-01-21 10:45:00+00:00,103.35
2026-01-21 10:30:00+00:00,103.34
2026-01-21 10:15:00+00:00,103.33
2026-01-21 10:00:00+00:00,103.33
2026-01-21 09:45:00+00:00,103.32
2026-01-21 09:30:00+00:00,103.31
2026-01-21 09:15:00+00:00,103.3
2026-01-21 09:00:00+00:00,103.29
2026-01-21 08:45:00+00:00,103.28
2026-01-21 08:30:00+00:00,103.27
2026-01-21 08:15:00+00:00,103.26
2026-01-21 08:00:00+00:00,103.25
2026-01-21 07:45:00+00:00,103.24
2026-01-21 07:30:00+00:00,103.23
2026-01-21 07:15:00+00:00,103.22
2026-01-21 07:00:00+00:00,103.21
2026-01-21 06:45:00+00:00,103.2
2026-01-21 06:30:00+00:00,103.19
2026-01-21 06:15:00+00:00,103.18
2026-01-21 06:00:00+00:00,103.17
2026-01-21 05:45:00+00:00,103.16
2026-01-21 05:30:00+00:00,103.15
2026-01-21 05:15:00+00:00,103.14
2026-01-21 05:00:00+00:00,103.13
2026-01-21 04:45:00+00:00,103.12
2026-01-21 04:30:00+00:00,103.11
2026-01-21 04:15:00+00:00,103.1
2026-01-21 04:00:00+00:00,103.09
2026-01-21 03:45:00+00:00,103.08
2026-01-21 03:30:00+00:00,103.07
2026-01-21 03:15:00+00:00,103.06
2026-01-21 03:00:00+00:00,103.05
2026-01-21 02:45:00+00:00,103.04
2026-01-21 02:30:00+00:00,103.03
2026-01-21 02:15:00+00:00,103.02
2026-01-21 02:00:00+00:00,103.01
2026-01-21 01:45:00+00:00,103
2026-01-21 01:30:00+00:00,102.99
2026-01-21 01:15:00+00:00,102.98
2026-01-21 01:00:00+00:00,102.97
2026-01-21 00:45:00+00:00,102.96
2026-01-21 00:30:00+00:00,102.95
2026-01-21 00:15:00+00:00,102.94
2026-01-21 00:00:00+00:00,102.93
2026-01-20 23:45:00+00:00,102.93
2026-01-20 23:30:00+00:00,102.92
2026-01-20 23:15:00+00:00,102.91
2026-01-20 23:00:00+00:00,102.9
2026-01-20 22:45:00+00:00,102.89
2026-01-20 22:30:00+00:00,102.88
2026-01-20 22:15:00+00:00,102.87
2026-01-20 22:00:00+00:00,102.86
2026-01-20 21:45:00+00:00,102.85
2026-01-20 21:30:00+00:00,102.84
2026-01-20 21:15:00+00:00,102.83
2026-01-20 21:00:00+00:00,102.83
2026-01-20 20:45:00+00:00,102.82
2026-01-20 20:30:00+00:00,102.81
2026-01-20 20:15:00+00:00,102.8
2026-01-20 20:00:00+00:00,102.79
2026-01-20 19:45:00+00:00,102.78
2026-01-20 19:30:00+00:00,102.78
2026-01-20 19:15:00+00:00,102.77
2026-01-20 19:00:00+00:00,102.76
2026-01-20 18:45:00+00:00,102.75
2026-01-20 18:30:00+00:00,102.74
2026-01-20 18:15:00+00:00,102.74
2026-01-20 18:00:00+00:00,102.73
2026-01-20 17:45:00+00:00,102.72
2026-01-20 17:30:00+00:00,102.71
2026-01-20 17:15:00+00:00,102.7
2026-01-20 17:00:00+00:00,102.69
2026-01-20 16:45:00+00:00,102.69
2026-01-20 16:30:00+00:00,102.68
2026-01-20 16:15:00+00:00,102.67
2026-01-20 16:00:00+00:00,102.66
2026-01-20 15:45:00+00:00,102.65
2026-01-20 15:30:00+00:00,102.64
2026-01-20 15:15:00+00:00,102.63
2026-01-20 15:00:00+00:00,102.62
2026-01-20 14:45:00+00:00,102.61
2026-01-20 14:30:00+00:00,102.6
2026-01-20 14:15:00+00:00,102.59
2026-01-20 14:00:00+00:00,102.58
2026-01-20 13:45:00+00:00,102.57
2026-01-20 13:30:00+00:00,102.57
2026-01-20 13:15:00+00:00,102.56
2026-01-20 13:00:00+00:00,102.55
2026-01-20 12:45:00+00:00,102.54
2026-01-20 12:30:00+00:00,102.53
2026-01-20 12:15:00+00:00,102.52
2026-01-20 12:00:00+00:00,102.51
2026-01-20 11:45:00+00:00,102.5
2026-01-20 11:30:00+00:00,102.49
2026-01-20 11:15:00+00:00,102.48
2026-01-20 11:00:00+00:00,102.47
2026-01-20 10:45:00+00:00,102.46
2026-01-20 10:30:00+00:00,102.45
2026-01-20 10:15:00+00:00,102.44
2026-01-20 10:00:00+00:00,102.43
